,title,artist_display,date_display,date_start,date_end,medium,image_id,url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movement,object_tags,tags
1251,"Man Named Hubbard Reading ""Boston Atlas""",American 19th Century,1843 or after,1843.0,1843.0,Oil on canvas,NGA-8cf24db1-08d9-4e24-94c6-b587a6f1595f,"https://api.nga.gov/iiif/8cf24db1-08d9-4e24-94c6-b587a6f1595f/full/1686,/0/default.jpg",A regal portrait of Hubbard posing with the 'Boston Atlas' gazes forward.,"The artwork presents a half-length portrait of a man named Hubbard, holding an open newspaper titled 'Boston Atlas'. His gaze meets the viewer directly. A red curtain and a landscape with a building and bridge are visible in the background.","The painting embodies the aesthetic tendencies of 19th-century American portraiture, emphasizing realism and individual likeness. The color palette is vibrant, with a strong contrast between the warm hues of the subject's face and the cooler tones of the background. A meticulous approach to the subject's features and clothing suggests a favoring of detail and texture. The brushwork appears smooth, aiming for a polished finish.","['Realism', 'American', '19th Century', 'Portrait', 'Smooth Brushwork']","The theme revolves around the depiction of an individual, likely a person of some importance, given the inclusion of the newspaper to hint at his profession or interests. The portrait may also serve to exhibit personal identity, status, or occupation during the 19th century.","['Portrait', 'Identity', 'Status', 'Profession', '19th Century American Culture']","{'Man Named Hubbard': 'Hubbard is portrayed as well-dressed, with keen eyes and softly rendered curls, holding the newspaper with a sense of pride.', 'Boston Atlas Newspaper': ""The newspaper provides context about Hubbard's interests or profession, illustrating the importance of print media at the time.""}","['Curtain', 'Landscape', 'Building', 'Bridge']",['American Realism'],"['Man Named Hubbard', 'Boston Atlas Newspaper', 'Curtain', 'Landscape', 'Building', 'Bridge']","['Realism', 'American', 'Portrait', 'Smooth Brushwork', 'Status', 'Profession', 'Curtain', 'Landscape', 'Building', 'Bridge', 'American Realism']"
2291,Seventeenth-Century Interior,"Charles Gifford Dyer (American, 1846-1912)",1877,1877.0,1877.0,Oil on canvas,ARTIC-be4d3662-4e77-6e13-9ff9-bcdebff0f56d,"https://www.artic.edu/iiif/2/be4d3662-4e77-6e13-9ff9-bcdebff0f56d/full/1686,/0/default.jpg",A richly textured depiction of a 17th-century parlor filled with intricate objects.,"The painting captures a lavish and detailed interior scene. It features a lute leaning against a cushioned armchair, a prominently displayed ornate brass platter, and a table cloth with a rich tapestry design. The table supports an elaborate pitcher, wine glass, open music book, some fruits, and flowers. Lush drapery, a tiled floor, a small chest, and a wall tapestry further enhance the opulence of the setting.","This artwork is rendered in a realist style, with meticulous attention to detail, texture, and shading to create a lifelike depiction. The play of light and shade is masterfully employed to give substance and volume to the objects. Dyer's use of rich, deep colors and precise brushwork reflects a fascination with the aesthetic qualities of various materials and reflects the sensibilities of 19th-century American genre painting.","['Realism', 'Detail', 'Texture', 'Shading', 'Light', '19th-century', 'American', 'Genre painting']","The painting evokes the theme of domestic opulence in the 17th century. It showcases personal and household objects that reflect the wealth and cultural interests of that era, such as music, art, and exotic foreign trade goods.","['Domestic', 'Opulence', '17th-century', 'Wealth', 'Culture', 'Music', 'Trade', 'Art']","{'Lute': 'An exquisitely detailed lute with a smooth, curved body and long neck rests against a chair, suggesting musical pursuits.', 'Armchair': 'The luxurious armchair, draped with a dark fabric, features ornamental studs and plush cushioning, representing comfort and status.', 'Brass platter': 'The grand brass platter on the wall gleams, highlighting craftsmanship and serving as a testament to wealth.'}","['Open music book', 'Table with tapestry cloth', 'Ornate pitcher', 'Wine glass', 'Fruits', 'Flowers', 'Drapery', 'Tiled floor', 'Small chest', 'Wall tapestry']","['Realism', 'Genre painting']","['Lute', 'Armchair', 'Brass platter', 'Open music book', 'Table with tapestry cloth', 'Ornate pitcher', 'Wine glass', 'Fruits', 'Flowers', 'Drapery', 'Tiled floor', 'Small chest', 'Wall tapestry']","['Realism', 'Detail', 'American', 'Genre', 'Domestic', 'Opulence', 'Wealth', 'Culture', 'Music', 'Trade', 'Armchair', 'Wine Glass', 'Fruits', 'Flowers', 'Drapery']"
1257,The Congdon Brothers,American 19th Century,c. 1830,1830.0,1830.0,Oil on canvas,NGA-a2f219c4-c011-4d42-839c-41fdd307d671,"https://api.nga.gov/iiif/a2f219c4-c011-4d42-839c-41fdd307d671/full/1686,/0/default.jpg",A poignant dual portrait of the youthful Congdon brothers from the early 19th century.,"This artwork presents a side-by-side portrait of the Congdon brothers. Both boys are dressed in matching blue coats with large white collars and gold buttons. Their hairstyles are similar, with golden-brown locks, and they have a familial resemblance in their facial features. The backdrop is a simple, muted brown that keeps the focus on the figures themselves.","The painting is rendered in a folk art style, characteristic of early American portraiture. It lacks the refined realism of academic art and instead possesses a certain naive charm with more simplistic and direct techniques. The faces are painted with attention to symmetry and detail, yet retain an almost illustrative quality, with a focus on capturing the essence of the subjects rather than photo-realistic accuracy.","['Folk Art', 'Naive', 'Portraiture', 'American', '19th Century']",The theme revolves around family and the visual documentation of lineage and youth. Such portraits served as a means for families to remember their loved ones and assert their social status during a time when photography was not yet available.,"['Family', 'Youth', 'Lineage', 'Historical', 'Memory', 'Social Status']","{'The Congdon Brothers': 'Two young brothers captured in a dual portrait, donning deep blue outfits with white ruffled collars, their eyes reflecting a somber seriousness.'}",['Brown background'],['American Folk Art'],"['The Congdon Brothers', 'Brown background']","['Folk', 'Naive', 'Portraiture', 'American', 'Family', 'Youth', 'Lineage', 'Historical', 'Memory', 'Social Status', 'American Folk']"
2108,Lady Reading the Letters of Heloise and Abelard,"Auguste Bernard d'Agesci (French, 1756-1829)",c. 1780,1770.0,1790.0,Oil on canvas,ARTIC-8115bdb2-1a8c-bb25-a37b-5f804f3a84a9,"https://www.artic.edu/iiif/2/8115bdb2-1a8c-bb25-a37b-5f804f3a84a9/full/1686,/0/default.jpg",A Rococo portrayal of a woman engrossed in reading passionate correspondence.,"The artwork captures a woman seated comfortably on a plush chair, her attention fully absorbed by a book she holds delicately. Her expression is dreamy, possibly reflecting the romantic content of the letters of Heloise and Abelard, suggesting that she's moved by the reading material. The warm palette and soft lighting highlight her relaxed posture and the intimacy of the moment.","This artwork is painted in the Rococo style, characterized by soft colors, fluid curves, and detailed embellishments. The artist has utilized soft brushstrokes to create texture within the fabrics and an almost luminous quality to the woman's skin. The opulence of the setting, with rich fabrics and pearls, adds to the luxuriousness typical of Rococo art. The soft lighting and the intimate atmosphere underscore the emotional depth of the scene.","['Rococo', 'Elegant', 'Intimate', 'Luminous', 'Luxurious', 'Emotional']","The theme revolves around romantic literature and the emotional response it evokes. The historical letters referenced in the title were known for their passion and intellect, which resonates with the sensory experience depicted. The woman's engagement with the text exemplifies the personal and profound effect such works had on their readers during the period.","['Romance', 'Literature', 'Passion', 'Intellect', 'Emotional Response', 'Sensory Experience']","{'woman': ""A young, fair-haired woman reclines gracefully with a contemplative gaze, embodying the emotional reaction to the letters she's perusing."", 'book': ""The book in the woman's hands is opened to a page visible to the viewer, signifying the centrality of the letters to the painting's theme."", 'pearl necklace': ""A strand of pearls lie on the table, hinting at the woman's status and the luxury that surrounds her.""}","['plush chair', 'table', 'inkwell', 'quill', 'soft lighting', 'rich fabrics']",['Rococo'],"['woman', 'book', 'pearl necklace', 'plush chair', 'table', 'inkwell', 'quill', 'soft lighting', 'rich fabrics']","['Rococo', 'Elegant', 'Intimate', 'Luminous', 'Luxury', 'Emotional', 'Romance', 'Literature', 'Intellect', 'Woman', 'Book', 'Pearl Necklace', 'Table', 'Inkwell', 'Quill', 'Soft Lighting']"
830,Italian Woman (La Morieri),"Jean-Baptiste-Camille Corot (French, 1796-1875)",c. 1872,1872.0,1872.0,Oil on canvas,NGA-23258d7c-8652-449a-924c-554e3c09d80d,"https://api.nga.gov/iiif/23258d7c-8652-449a-924c-554e3c09d80d/full/1686,/0/default.jpg",A contemplative Italian woman captured in a moment of quiet introspection.,"The artwork showcases a seated woman, likely Italian based on the title, adorned in traditional attire. Her gaze is directed towards the viewer, creating an intimate connection. She has dark hair, partially covered by a yellow headscarf, and wears a necklace of pearls. She is positioned against a muted, indistinct background that focuses attention on her figure. The woman's expression is somber and thoughtful.","The painting is executed in a realistic style that leans towards Corot's signature blend of realism and pictorial poetry. The brushstrokes are visible and loose, imparting texture to the fabric of the woman's dress and the backdrop. Corot's use of light and shadow on the woman's face and clothing enhances the three-dimensionality. The rich, earthy palette complements the melancholic mood of the subject. The contrast between the sharply focused figure and the softly rendered background is characteristic of Corot's approach to portraiture.","['Realism', 'Loose Brushwork', 'Texture', 'Light and Shadow', 'Earthy Palette', 'Pictorial Poetry', 'Portraiture']","The theme of the artwork is a depiction of an Italian woman, conveying a sense of her cultural identity through her attire and accessories. The somber expression and introspective gaze suggest themes of contemplation and perhaps the inner life of the subject. Corot's interest in capturing the essence of his subjects is evident in this sensitive portrayal.","['Cultural Identity', 'Introspection', 'Contemplation', 'Realism', 'Femininity', 'Melancholy', 'Essence']","{'Italian Woman': 'A portrait of an Italian woman, seated with an introspective expression, wearing a traditional outfit with a floral-patterned skirt and pearl necklace.'}","['headscarf', 'table']",['Realism'],"['Italian Woman', 'headscarf', 'table']","['Realism', 'Loose Brushwork', 'Light And Shadow', 'Earthy Palette', 'Portraiture', 'Introspection', 'Contemplation', 'Femininity', 'Italian', 'Table']"
568,Forest Scene,"Jacob van Ruisdael (Dutch, c. 1628/1629-1682)",c. 1655,1655.0,1655.0,Oil on canvas,NGA-207a1259-910e-4519-87d6-f1ad23e6b209,"https://api.nga.gov/iiif/207a1259-910e-4519-87d6-f1ad23e6b209/full/1686,/0/default.jpg",A serene portrayal of nature's untamed beauty and the majesty of trees.,"This painting depicts a lush forest landscape with a cascading waterfall. The foreground features a fallen tree, while the background shows dense woods and overcast skies. The contrast between serene woods and the dynamic water flow evokes a sense of the wild, natural world.","The artwork is characterized by a high degree of realism, with careful attention to light, shadow, and natural detail, reflecting the Dutch Golden Age of painting. Ruisdael's mastery of landscape painting is evident through the use of dramatic sky, intricate foliage, and the texture of the water and rocks. The composition balances the scene with a mix of living and dead trees, imbuing a sense of life���������s ","['Realism', 'Dutch Golden Age', 'Naturalism', 'Landscapes', 'Detail', 'Light', 'Shadow']","The artwork explores the theme of nature's enduring presence, contrasting the decay of the fallen tree with the surrounding forest's life. It captures the ephemerality of existence alongside the eternal process of natural renewal.","['Nature', 'Forests', 'Waterfalls', 'Life and Death', 'Ephemerality', 'Renewal']","{'Fallen Tree': 'A weathered, leafless tree lies diagonally across the frame, its branches stark against the forest.', 'Waterfall': 'A small but dynamic waterfall flows forcefully, surrounded by rocks, and becomes a central focus.'}","['Clouds', 'Living Trees', 'Rocks', 'Grass', 'Birds']",['Dutch Golden Age'],"['Fallen Tree', 'Waterfall', 'Clouds', 'Living Trees', 'Rocks', 'Grass', 'Birds']","['Realism', 'Dutch Golden Age', 'Naturalism', 'Landscape', 'Detail', 'Shadow', 'Nature', 'Waterfall', 'Ephemerality', 'Renewal', 'Clouds', 'Rocks', 'Grass', 'Birds']"
2466,The Prairie on Fire,"Alvan Fisher (American, 1792-1863)",1827,1827.0,1827.0,Oil on canvas,ARTIC-7951054b-f49a-6824-10ab-a3a301f39115,"https://www.artic.edu/iiif/2/7951054b-f49a-6824-10ab-a3a301f39115/full/1686,/0/default.jpg",A dramatic depiction of survival amidst a devastating prairie fire.,"The painting portrays a group of people and animals caught in the middle of a vast prairie fire. The flames engulf the background, creating a sense of urgency and danger. The sky is heavy with smoke, casting an ominous red glow over the entire scene. The figures in the foreground appear to be in various states of distress, seeking a way to escape the encroaching fire.","Alvan Fisher's style in 'The Prairie on Fire' is characterized by its dramatic lighting and dynamic composition. The use of chiaroscuro to contrast the dark foreground figures with the intense glow of the fire creates a powerful visual impact. The brushstrokes are expressive, adding to the scene's chaos, and the attention to detail in the figures' clothing and animals' musculature enhances the realism of the painting. Painted in 1827, the artwork reflects the influence of Romanticism, with its focus on man's relationship with nature's power.","['Romanticism', 'Chiaroscuro', 'Expressive Brushstrokes', 'Dramatic Lighting', 'Realistic Detail']",The central theme of 'The Prairie on Fire' is the struggle for survival against natural disasters. It highlights the vulnerability of humans and animals when faced with the overwhelming force of nature. The painting also potentially comments on the pioneering spirit and the challenges encountered by early American settlers.,"['Survival', ""Nature's Power"", 'Vulnerability', 'Disaster', 'Pioneering']","{'people': 'Individuals at the center wear period clothing, signaling distress as they reckon with the wildfire.', 'horses': ""Two horses, central to the composition, appear agitated by the surrounding inferno, underscoring the painting's tension."", 'prairie fire': 'The fire itself dominates the background, its flames and smoke creating a sense of imminent danger.'}","['grass', 'sky', 'smoke', 'flames', 'dogs']",['Romanticism'],"['people', 'horses', 'prairie fire', 'grass', 'sky', 'smoke', 'flames', 'dogs']","['Romanticism', 'Chiaroscuro', 'Expressive Brushstrokes', 'Dramatic Lighting', 'Survival', 'Vulnerability', 'People', 'Horses', 'Grass', 'Sky', 'Smoke', 'Flames', 'Dogs']"
692,The Old Oak,"Jules Dupr�� (French, 1811-1889)",c. 1870,1870.0,1870.0,Oil on canvas,NGA-e9543336-c733-422c-9c41-913f976218b9,"https://api.nga.gov/iiif/e9543336-c733-422c-9c41-913f976218b9/full/1686,/0/default.jpg",A serene landscape portraying the timeless beauty of nature's grandeur.,"The painting depicts a majestic old oak tree with wide-spreading branches dominating a rural landscape. The scenery is serene with subtle hints of human presence. A path meanders around the tree, leading to a hazy, distant horizon under a dynamic sky. The atmosphere conveys a quiet, almost reverential solitude around the powerful central oak.","Jules Dupr������'s 'The Old Oak' is rendered in a naturalistic style with a romantic sensibility, characteristic of the Barbizon School. It showcases robust brushwork, rich textures, and a refined interplay between light and shadow. The earthy color palette emphasizes the organic essence of the landscape, while the dynamic sky adds the drama of shifting weather, mirroring the emotional undertone of the sc","['naturalistic', 'Barbizon School', 'romantic', 'robust brushwork', 'earthy palette', 'light and shadow interplay']","The artwork captures the theme of nature's enduring strength and beauty; the oak tree stands as a symbol of longevity and resilience. It hints at a symbiotic relationship between man and nature, shown by the path and distant habitation, depicting the serenity and harmony of rural life.","['nature', 'endurance', 'beauty', 'longevity', 'resilience', 'man and nature', 'serenity', 'rural life']","{'Oak Tree': 'The grand oak tree stands as the focal point of the painting with its vast spread of branches and leaves, exuding strength and age.'}","['path', 'sky', 'grass', 'distant trees', 'hazy horizon', 'rocks', 'distant habitation']",['Barbizon School'],"['Oak Tree', 'path', 'sky', 'grass', 'distant trees', 'hazy horizon', 'rocks', 'distant habitation']","['Naturalistic', 'Barbizon School', 'Romantic', 'Earthy Palette', 'Nature', 'Endurance', 'Resilience', 'Man And Nature', 'Serenity', 'Rural Life', 'Path', 'Sky', 'Grass', 'Distant Trees', 'Rocks']"
1351,Italian Landscape,"Joseph Wright (British, 1734-1797)",1790,1790.0,1790.0,Oil on canvas,NGA-45f1753d-dd24-4bfa-b3c2-8ae851335877,"https://api.nga.gov/iiif/45f1753d-dd24-4bfa-b3c2-8ae851335877/full/1686,/0/default.jpg","A serene depiction of a lush, expansive Italian landscape under a tranquil sky.","This painting portrays an expansive view of the Italian countryside, showcasing rolling hills, scattered trees, and a serene sky with clouds. A winding path leads through the terrain, hinting at travel or exploration. The landscape features varying shades of greenery and patches of reddish earth, giving a sense of the natural diversity. Buildings perch atop the hills, integrating human presence into the natural setting, with distant mountains contributing to the depth of the scene.","Joseph Wright's artistry in 'Italian Landscape' is characterized by its naturalistic representation, attention to the interaction between light and shadow, and a soft, muted color palette. The landscape is presented with a level of detail that suggests close observation, yet retains a painterly quality that avoids excessive precision. The expansive composition invites the viewer's gaze to wander through the scenery, reflecting the calm and contemplative mood that the artwork captures.","['Naturalism', 'Light and Shadow', 'Muted Colors', 'Painterly', 'Detailed', 'Expansive Composition', 'Contemplative']","The theme of the painting appears to be the timeless and enduring beauty of the Italian landscape. It may also evoke themes of the pastoral and the harmony between man and nature, as seen by the inclusion of human settlements within the natural environment. The work can inspire reflections on the peace and solitude found in nature.","['Timeless Beauty', 'Italian Countryside', 'Pastoral', 'Man and Nature', 'Harmony', 'Peace', 'Solitude']","{'Hills': 'Verdant hills dominate the scene, some adorned with pinkish hues, with buildings nestled among the lush vegetation.', 'Path': 'A dirt path carved into the landscape suggests human movement and travel through the peaceful countryside.', 'Trees': 'Scattered trees in various shades of green add depth and contrast to the composition, enhancing its naturalistic quality.', 'Sky': 'The sky, with its softly painted clouds, casts a gentle light, creating a serene and tranquil atmosphere.'}","['Buildings', 'Mountains', 'Clouds', 'Foliage']",['Romanticism'],"['Hills', 'Path', 'Trees', 'Sky', 'Buildings', 'Mountains', 'Clouds', 'Foliage']","['Naturalism', 'Light And Shadow', 'Muted Colors', 'Painterly', 'Detailed', 'Contemplative', 'Pastoral', 'Man And Nature', 'Harmony', 'Peace', 'Solitude', 'Hills', 'Path', 'Trees', 'Sky', 'Buildings', 'Mountains', 'Clouds', 'Foliage', 'Romanticism']"
788,Jane Storm Teller,"Ammi Phillips (American, 1788-1865)",c. 1835,1835.0,1835.0,Oil on canvas,NGA-abf475f0-0552-45fd-a22f-74b81b495006,"https://api.nga.gov/iiif/abf475f0-0552-45fd-a22f-74b81b495006/full/1686,/0/default.jpg",A poignant portrait of Jane Storm Teller captured in a pensive moment.,"This portrait exhibits a seated woman dressed in early 19th-century attire with a dark gown and elaborate bonnet. Her gaze meets the viewer's with an introspective expression. She rests one hand under her chin, suggesting contemplation, while the other hand delicately holds a closed book. The rich, dark tones of her dress contrast with the lighter colors used for her lace collar and bonnet ribbons, emphasizing her face and expression.","Ammi Phillips' style in 'Jane Storm Teller' is marked by folk art characteristics common in the 19th century among itinerant American painters. The attention to fine details, such as the lace of the bonnet and the contours of the face, juxtapose with the flat portrayal of forms and lack of depth, typical of such folk portraits. The warm, subdued colors create a somber atmosphere, while the subject's direct gaze and softly modeled features impart a personal touch to this individualized depiction.","['folk art', 'American', '19th century', 'portrait', 'itinerant painter', 'flat forms', 'fine details', 'subdued colors', 'somber', 'individualized depiction']","The theme of the artwork centers on depicting the character and persona of Jane Storm Teller, focusing on her identity and status during that time period. It reflects the common practice of commissioning personal portraits in the 19th century, to immortalize the subject's visage and social position.","['persona', '19th century portraits', 'commissioned artworks', 'social status', 'identity', 'historical']","{'Jane Storm Teller': 'The subject of the portrait, a woman with a contemplative expression sits in her dark dress, lace collar embellished with bonnet ribbons. She symbolizes the quintessence of 19th-century womanhood and poise.'}","['bonnet', 'lace collar', 'book']",['American Folk Art'],"['Jane Storm Teller', 'bonnet', 'lace collar', 'book']","['Folk', 'American', 'Portrait', 'Fine Detail', 'Subdued Colors', 'Social Status', 'Historical', 'Bonnet', 'Lace Collar', 'Book', 'American Folk']"
