,title,artist_display,date_display,date_start,date_end,medium,image_id,url,intro,overview,style,style_tags,theme,theme_tags,main_objects,other_objects,movement,object_tags,tags
2203,Persons in Louis XV Costumes,"Adolphe-Joseph-Thomas Monticelli (French, 1824-1886)",c. 1880,1801.0,1900.0,Oil on cradled panel,ARTIC-ef2f5040-c247-bc8a-5d06-431c09fbafd5,"https://www.artic.edu/iiif/2/ef2f5040-c247-bc8a-5d06-431c09fbafd5/full/1686,/0/default.jpg",A vibrant gathering of figures robed in opulent 18th-century French attire.,"The artwork captures a scene of elaborately dressed individuals gathered in what appears to be a social event. The attire suggests a setting during the era of Louis XV, with voluminous gowns and detailed costumes. The figures are interacting in a dim yet richly colored environment that evokes the grandiosity of aristocratic life.","Adolphe-Joseph-Thomas Monticelli's painting style in this work is characterized by its loose brushwork and the thick application of paint, creating a textural and impressionistic feel. The use of vibrant colors and the emphasis on the effects of light contribute to a sense of opulence and depth, despite the dark tonalities. The figures, while detailed, blend into the ornate background, suggesting movement and the ephemeral nature of the gathering.","['Impressionistic', 'Textural', 'Vibrant Colors', 'Loose Brushwork', 'Aristocratic', 'Opulent']","The theme revolves around the social dynamics and fashion of the French aristocracy during the 18th century, showcasing a romanticized interpretation of the grandeur and elegance associated with the period of Louis XV.","['Aristocracy', '18th Century', 'French', 'Social Event', 'Romanticized', 'Elegance', 'Grandeur']","{'Group of Figures': 'A collective of individuals, prominently featuring women in luxurious gowns and men in ornate suits, dominate the composition with an air of aristocratic grace.'}","['Chandelier', 'Furniture', 'Architectural Elements']",['Impressionism'],"['Group of Figures', 'Chandelier', 'Furniture', 'Architectural Elements']","['Impressionism', 'Textural', 'Vibrant Colors', 'Loose Brushwork', 'Aristocratic', 'Aristocracy', 'French', 'Romanticized', 'Elegance', 'Grandeur', 'Chandeliers', 'Furniture', 'Architectural Elements']"
1437,Village at the Water's Edge,"Roger de La Fresnaye (French, 1885-1925)",1910,1910.0,1910.0,Oil on wood,NGA-17b39e53-84e8-4979-a49d-1a11d6ce96b3,"https://api.nga.gov/iiif/17b39e53-84e8-4979-a49d-1a11d6ce96b3/full/1686,/0/default.jpg","A serene depiction of a village beside a waterway, painted with broad brushstrokes.","The painting showcases a simplified landscape featuring the forms of a village and its surroundings. Earthy tones dominate, with hints of greenery and structures possibly hinting at trees and buildings. It appears to be a tranquil scene of a modest settlement adjacent to a body of water, depicted in a very reduced and abstracted form.","Roger de La Fresnaye's work exhibits a form of early Cubism, with a focus on geometric simplification and a subdued palette. The brushstrokes are broad and confident, giving texture and depth to the composition. The use of color is restricted and harmonious, lending the painting a peaceful, cohesive atmosphere. It exhibits the transition between the representational and the abstract, typical of the early 20th century avant-garde movements.","['Cubism', 'Geometric Simplification', 'Subdued Palette', 'Texture', 'Early 20th Century', 'Avant-garde', 'Abstract']","This painting thematically explores the interface between the natural landscape and human settlement. There is an emphasis on harmony between the two, reflected by the gentle merging of shapes and colors. It captures the essence of rural life, interpreted through the lens of emerging abstract art movements.","['Rural Life', 'Harmony', 'Human Settlement', 'Natural Landscape', 'Abstract Art', 'Village', 'Tranquility']","{'Village': 'The village is abstractly represented by blocky, geometric shapes in muted colors, suggesting buildings and structures.', 'Water': ""A swath of darker tones with horizontal strokes indicates the presence of water, implied by the painting's title.""}","['Sky', 'Trees', 'Ground']","['Cubism', 'Early Abstract']","['Village', 'Water', 'Sky', 'Trees', 'Ground']","['Cubism', 'Subdued Palette', 'Abstract', 'Rural Life', 'Harmony', 'Natural Landscape', 'Village', 'Tranquility', 'Water', 'Sky', 'Trees', 'Ground']"
609,The Eel Gatherers,"Jean-Baptiste-Camille Corot (French, 1796-1875)",1860/1865,1860.0,1865.0,Oil on canvas,NGA-41830aab-b5af-45e9-84ce-4ee278f709a2,"https://api.nga.gov/iiif/41830aab-b5af-45e9-84ce-4ee278f709a2/full/1686,/0/default.jpg",A serene depiction of figures amidst a tranquil wooded landscape capturing an ordinary moment.,"The painting 'The Eel Gatherers' by Jean-Baptiste-Camille Corot shows three figures in a wooded area near a body of water. The woodland scene is lush, enveloped in a palette of greens and earth tones, with sunlight filtering through the canopy above. Two women are engaged in conversation on the left, while a third figure appears in the distance by the water, and another is partially obscured within the trees.","Corot's painting exhibits the characteristics of the Barbizon school, with its focus on natural landscapes and a realist approach. The brushwork is loose and suggestive, leaning towards Impressionism with a play of light and shadow that gives the scene vibrancy. There's a sense of atmospheric depth with the layering of colors and tones. His application of paint creates a harmonious and poetic balance between the figures and their environment.","['Barbizon School', 'Realism', 'Naturalism', 'Impressionist Influence', 'Loose Brushwork', 'Atmospheric', 'Lyrical']","This artwork depicts the simple, pastoral life, portraying the daily activities of rural figures in a natural setting. It explores the harmony between humans and nature, highlighting the tranquil aspects of rural life and the beauty of the unadorned natural world.","['Pastoral Life', 'Nature', 'Rural Activity', 'Human-Nature Harmony', 'Simplicity', 'Tranquility']","{'Figures': 'Three visible figures are depicted, two women engaged in collecting or discussing eels on the left, and a third figure by the water potentially also engaged in similar activity.', 'Woodland': 'A dense and lush forest setting envelops the scene, characterized by an array of tree forms and a dappled light that plays on the leaf-strewn ground.', 'Body of Water': 'A reflective body of water is partially seen on the right, where the presence of eel gathering activity is implied, adding a sense of life and movement to the scene.'}","['Sky', 'Tree shadows', 'Forest underbrush']",['Barbizon School'],"['Figures', 'Woodland', 'Body of Water', 'Sky', 'Tree shadows', 'Forest underbrush']","['Barbizon School', 'Realism', 'Naturalism', 'Impressionism', 'Loose Brushwork', 'Atmospheric', 'Pastoral Life', 'Nature', 'Simplicity', 'Tranquility', 'Figures', 'Body Of Water', 'Sky']"
1764,Madonna and Child,"Giotto (Florentine, c. 1265-1337)",c. 1310/1315,1310.0,1315.0,Tempera on poplar panel,NGA-60f57752-0e44-477c-94e7-18cbf3a7d80f,"https://api.nga.gov/iiif/60f57752-0e44-477c-94e7-18cbf3a7d80f/full/1686,/0/default.jpg",A serene portrayal of affection between the Madonna and her Child by Giotto.,"The painting depicts the Virgin Mary, known as the Madonna, with the Christ Child. Mary is shown in a blue cloak and red undergarment, holding a white flower, while the Child gazes at her. Both figures have halos, and the background features a gilded arched pattern, enhancing the holy nature of the subjects.","This artwork is a representation of the Italian Gothic style, characterized by its emphasis on naturalism and the tender human emotions of its subjects. Giotto, often heralded as the father of Renaissance painting, incorporates a three-dimensional quality in the figures and a use of color that bridges Byzantine iconography with the dawn of the Renaissance's focus on realism and perspective. The halos and garments are illuminated with gold leaf, whereas the human forms are more subdued yet feature a depth unseen in earlier medieval art.","['Italian Gothic', 'Naturalism', 'Gold Leaf', 'Byzantine Iconography', 'Pre-Renaissance']","The theme centers around the Christian iconography of the Madonna and Child, a common subject in European religious art. It embodies the intimate relationship between Mary and Jesus, symbolizing maternal love, the Incarnation of Christ, and the theological virtues of faith and purity, as highlighted by the white flower.","['Christian Iconography', 'Madonna and Child', 'Religious Art', 'Maternal Love', 'Theological Virtues']","{'Madonna': 'The Madonna is depicted as a tranquil figure, her maternal gaze directed towards the Child, symbolizing pure divine love and grace.', 'Child': 'The Christ Child is portrayed engaging with Mary, symbolizing innocence and the human connection to the divine.'}","['halos', 'arched pattern background', 'white flower']","['Gothic', 'Proto-Renaissance']","['Madonna', 'Child', 'halos', 'arched pattern background', 'white flower']","['Naturalism', 'Gold Leaf', 'Christian Iconography', 'Madonna And Child', 'Religious', 'Maternal Love', 'Madonna', 'Child', 'Halos', 'Gothic']"
2403,Landscape,"Th��odore Rousseau (French, 1812-1867)",c. 1835,1830.0,1840.0,Oil on canvas,ARTIC-10c31086-2515-1348-2c37-ed41aaa7dc88,"https://www.artic.edu/iiif/2/10c31086-2515-1348-2c37-ed41aaa7dc88/full/1686,/0/default.jpg",A serene depiction of wild terrain under a subtly illuminated sky.,"Théodore Rousseau's 'Landscape' portrays a rugged natural scene with a river meandering through richly textured hills, under a high horizon. The earthy tones and dimmed light evoke a deep connection with nature.","Rousseau's 'Landscape' is characterized by its naturalistic approach, a hallmark of the Barbizon School. Thick impasto and loose, textured brushstrokes give the landscape a tactile sense of the wilderness. The lack of fine detail and the emphasis on mood over precision capture the fleeting effects of light and atmosphere.","['Naturalism', 'Barbizon School', 'Impasto', 'Textured Brushstrokes', 'Atmospheric', 'Pastoral']","The painting communicates a theme of untouched nature and the inherent sublime within it. Rousseau's perspective of the landscape suggests a reverence for the natural world, and an exploration of its rugged, untamed beauty.","['Nature', 'Sublime', 'Reverence for Nature', 'Untouched Wilderness', 'Beauty', 'Exploration']","{'Rugged Hills': 'Textured and shadowed hills dominate the landscape, conveying a sense of unyielding, natural beauty.', 'River': 'The reflective river elegantly winds through the scene, creating a visual pathway into the distant horizon.'}","['Sky', 'Vegetation', 'Rocks']",['Barbizon School'],"['Rugged Hills', 'River', 'Sky', 'Vegetation', 'Rocks']","['Naturalism', 'Barbizon School', 'Impasto', 'Textured Brushwork', 'Atmospheric', 'Pastoral', 'Nature', 'Sublime', 'Exploration', 'River', 'Sky', 'Vegetation', 'Rocks']"
1658,Winter in Holland: Skating Scene,"Aert van der Neer (Dutch, 1603/1604-1677)",1645,1645.0,1645.0,Oil on panel,NGA-3cc32a62-fdac-43f2-a33b-f26ea78093b6,"https://api.nga.gov/iiif/3cc32a62-fdac-43f2-a33b-f26ea78093b6/full/1686,/0/default.jpg",A tranquil depiction of Dutch winter life on ice in the 17th century.,"This painting shows a busy winter scene in Holland with various figures ice skating and socializing on a frozen waterway. Townsfolk of all ages engage in winter activities, against the backdrop of a classic Dutch landscape featuring leafless trees, modest homes, and a church. The cold, yet vibrant atmosphere is conveyed through dynamic visuals of leisure and daily life.","The artwork is rendered in a realistic style, characteristic of the Dutch Golden Age painting. Aert van der Neer's attention to detail in capturing both the figures and the surrounding landscape exhibit a fine use of light and shadow, enhancing the depth and texture of the scene. The color palette is muted yet rich, comprising predominantly cool tones that emphasize the wintry environment, with warmer tones used sparingly to highlight figures and structures.","['realism', 'Dutch Golden Age', 'fine detail', 'muted color palette', 'light and shadow', 'depth', 'texture']",The theme revolves around daily life and recreation in a Dutch winter landscape during the 17th century. It represents a communal spirit and the interaction of humans with their environment during a season that brings both challenges and opportunities for enjoyment.,"['daily life', 'winter', 'Dutch landscape', '17th century', 'recreation', 'community', 'human-environment interaction']","{'skating figures': 'Groupings of people engaging in ice skating, showcasing various forms of movement and interaction on the frozen surface.'}","['bare trees', 'snow-covered houses', 'church', 'sleighs', 'domestic animals', 'ice holes', 'winter clouds']",['Dutch Golden Age'],"['skating figures', 'bare trees', 'snow-covered houses', 'church', 'sleighs', 'domestic animals', 'ice holes', 'winter clouds']","['Realism', 'Dutch Golden Age', 'Fine Detail', 'Muted Color Palette', 'Light And Shadow', 'Depth', 'Daily Life', 'Winter', 'Recreation', 'Community', 'Bare Trees', 'Church']"
1632,A Landscape after Sunset,"Washington Allston (American, 1779-1843)",c. 1819,1819.0,1819.0,Oil on canvas,NGA-73376925-fc04-4e3c-913d-31679bb12f80,"https://api.nga.gov/iiif/73376925-fc04-4e3c-913d-31679bb12f80/full/1686,/0/default.jpg",A serene landscape immersed in the warm glow of a setting sun.,"The artwork depicts a tranquil, pastoral scene during the twilight hours. Richly illuminated by the setting sun's soft light, the sky is ablaze with warm tones reflecting over a small body of water. A figure on horseback meanders along a winding path while cattle wade through the still waters. Towering trees frame the scene, creating a sense of depth and seclusion.","The style of the painting is reminiscent of the Romantic era, characterized by its emphasis on emotion and natural beauty. The artist utilizes soft brushwork and a muted palette to convey the tranquility of the scene. There's particular attention to the nuanced interplay of light and shadow, indicative of the painter's skill in rendering atmospheric effects. The delicate gradation of color in the sky suggests an evocative and contemplative mood.","['Romanticism', 'Natural beauty', 'Atmospheric', 'Soft brushwork', 'Muted palette', 'Light and shadow']","The theme revolves around the beauty and peace of the natural world, highlighting a harmonious coexistence between humanity and nature. The painting invites viewers to reflect on the pastoral lifestyle and nature's sublime moments���captured here during the quiet transition from day to night.","['Nature', 'Pastoral', 'Tranquility', 'Humanity', 'Sublime', 'Twilight']","{'sunset sky': 'The sky, rendered with a blending of warm hues, captures the fleeting moments after sunset.', 'figure on horseback': ""A solitary figure on horseback journeys through the natural landscape, symbolizing humanity's place in the wider environment."", 'cattle': 'These animals, standing calmly in the water, reflect a sense of peace and the pastoral theme of the artwork.'}","['trees', 'water', 'path', 'reflections']",['Romanticism'],"['sunset sky', 'figure on horseback', 'cattle', 'trees', 'water', 'path', 'reflections']","['Romanticism', 'Natural Beauty', 'Atmospheric', 'Soft Brushwork', 'Muted Palette', 'Light And Shadow', 'Nature', 'Pastoral', 'Tranquility', 'Humanity', 'Sublime', 'Twilight', 'Cattle', 'Trees', 'Water', 'Path', 'Reflections']"
1439,Landscape in Auvergne,"Henri-Joseph Harpignies (French, 1819-1916)",1870,1870.0,1870.0,Oil on canvas,NGA-0d2988a3-7fab-4123-a6b9-31aea299f4b4,"https://api.nga.gov/iiif/0d2988a3-7fab-4123-a6b9-31aea299f4b4/full/1686,/0/default.jpg",A serene 19th-century landscape capturing the essence of Auvergne's rural beauty.,"This piece depicts a tranquil landscape in Auvergne, with a gentle river in the foreground, surrounded by lush greenery and scattered rocks. Rolling hills lead the eye toward a quaint village atop a rise, crowned by what appears to be a large traditional building or a chateau. The sky is vast, with the light suggesting the time is either dawn or dusk.","Characteristic of the Realism movement, this artwork reflects a naturalistic representation, emphasizing accurate depictions of life and its surroundings. The artist uses fine brushwork to capture the texture of foliage, the water's reflection, and the rustic charm of the countryside. Subdued color tones evoke a sense of calm and harmony, without dramatic contrasts or embellishments, focusing on the landscape's inherent beauty.","['Realism', 'Naturalism', 'Fine brushwork', 'Subdued color tones', 'Landscape', 'Harmony']","The theme of the artwork is centered on the depiction of the natural landscape and rural life in the French region of Auvergne. It captures the peaceful coexistence of humans with nature and reflects the ordinary, unembellished beauty of the countryside.","['Nature', 'Rural life', 'Peacefulness', 'Countryside', 'Coexistence']","{'River': 'A gentle river meanders across the foreground, reflecting the hues of the sky and flanked by vegetation.', 'Village': 'A small, distant village is nestled on top of a hill, indicative of rural settlement patterns in the 19th century.', 'Chateau': 'Dominating the hilltop village, the large building stands as a focal point, likely a chateau or important edifice.'}","['Hills', 'Trees', 'Rocks', 'Sky', 'Plants', 'Foliage', 'Sheep']",['Realism'],"['River', 'Village', 'Chateau', 'Hills', 'Trees', 'Rocks', 'Sky', 'Plants', 'Foliage', 'Sheep']","['Realism', 'Naturalism', 'Fine Brushwork', 'Subdued Palette', 'Landscape', 'Harmony', 'Nature', 'Rural Life', 'Peacefulness', 'Countryside', 'River', 'Village', 'Hills', 'Trees', 'Rocks', 'Sky', 'Plants', 'Foliage', 'Sheep']"
2538,Landscape,"William Keith (American, born Scotland, 1839-1911)",1868-1900,1868.0,1900.0,Oil on panel,ARTIC-c6cea784-0e0d-e690-f2dd-c25b5d061bef,"https://www.artic.edu/iiif/2/c6cea784-0e0d-e690-f2dd-c25b5d061bef/full/1686,/0/default.jpg",Rustic natural beauty is captured in this vivid pastoral landscape painting.,"The artwork presents a serene natural landscape likely set during late afternoon with soft light. A cluster of prominent trees stands slightly off-center, under a sky with gently swirling clouds. The foreground features a field that suggests the rough texture of untamed grassland or a heath, while the horizon hints at a tranquil distance.","This landscape is executed with a style reminiscent of Impressionism, focusing on the play of light and color over meticulous detail. Quick, visible brushstrokes imbue the scene with dynamism and a semblance of movement in the sky and field. The painter has chosen a subdued palette, relying on earthen tones to depict the natural setting, and allowing slight touches of orange and blue to suggest the interplay of sunset hues.","['Impressionism', 'Naturalism', 'Earthen Tones', 'Visible Brushstrokes', 'Subdued Palette', 'Play of Light']",The painting is themed around the beauty and tranquility of the natural world. It evokes a sense of solitude and the enduring presence of nature through its focus on the landscape elements without any human activity or presence.,"['Nature', 'Tranquility', 'Solitude', 'Landscape', 'Pastoral']","{'Trees': 'A small grouping of trees, darkly hued against the lighter background, stands as the central focus of the composition.', 'Sky': 'The sky in this painting is rendered with swirling brushstrokes that suggest the movement of clouds and fading daylight.'}","['Grassland', 'Field', 'Horizon']",['Impressionism'],"['Trees', 'Sky', 'Grassland', 'Field', 'Horizon']","['Impressionism', 'Naturalism', 'Earthy Tones', 'Visible Brushstrokes', 'Subdued Palette', 'Play Of Light', 'Nature', 'Tranquility', 'Solitude', 'Landscape', 'Pastoral', 'Trees', 'Sky', 'Field', 'Horizon']"
2023,The Moored Boatman: Souvenir of an Italian Lake,"Jean-Baptiste-Camille Corot (French, 1796-1875)",1861,1861.0,1861.0,Oil on canvas,NGA-0769e5d6-dcd0-4595-9876-3f48d5305a06,"https://api.nga.gov/iiif/0769e5d6-dcd0-4595-9876-3f48d5305a06/full/1686,/0/default.jpg",A tranquil lake scene with lush foliage and an idle boatman by Corot.,"The painting captures a serene landscape scene centered around an Italian lake. A solitary boatman is moored on the lake's edge, overshadowed by the broad canopy of lush and detailed trees. In the background, a misty mountainous horizon, complete with an Italianate village and a tower, adds depth to the composition.","The artwork is painted in a style that emphasizes soft lighting and delicate brushwork, common to Corot's later works. A subtle, muted palette underlines the peaceful atmosphere of the scene. The accurate rendering of foliage and the soft transitions of light to shadow exhibit Corot’s mastery of plein-air painting and his influence on the Impressionist movement.","['Landscape', 'Realism', 'Plein-air', 'Soft Lighting', 'Muted Palette']","This piece reflects the theme of tranquility and the harmony between humanity and nature. It expresses a nostalgic yearning for the calm and beauty of the Italian countryside, inviting viewers to a moment of quiet contemplation as they observe the gentle interaction of the boatman with his surroundings.","['Tranquility', 'Nature', 'Humanity', 'Nostalgia', 'Countryside', 'Contemplation']","{'boatman': ""A lone boatman sits in his small boat, idly resting along the lake's edge, exuding a sense of peace and stillness."", 'Italianate village': 'The village and tower in the distance lend an old-world charm to the landscape, hinting at human presence and history.', 'trees': 'The trees dominate the foreground with their rich, textured foliage, framing the scene and providing a contrast to the water.'}","['mountains', 'sky', 'lake']",['Realism'],"['boatman', 'Italianate village', 'trees', 'mountains', 'sky', 'lake']","['Landscape', 'Realism', 'Plein Air', 'Soft Lighting', 'Muted Palette', 'Tranquility', 'Nature', 'Humanity', 'Nostalgia', 'Countryside', 'Contemplation', 'Trees', 'Mountains', 'Sky', 'Lake']"
