,_id,artist_family_name,artist_given_name,artist_id,artwork_id,birth_year,compressed_url,creation_year_end,creation_year_start,death_year,dimension,display_name,full_image_url,genre,intro,last_name,location,main_objects,medium,mediums,movements,nationality,object_tags,original_url,other_objects,overview,source,style,style_tags,surfaces,tag_id,tags,theme,theme_tags,thumbnail_url,title
0,671ab10330a4d989185cedf3,Remington,Frederic,1.0,ARTIC-005f82e8-fe78-0395-c03f-894a246fb922,1861.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/ARTIC-005f82e8-fe78-0395-c03f-894a246fb922.jpg,1890.0,1890.0,1909.0,82.6 × 58.4 cm (32 1/2 × 23 in.),"Frederic Remington (American, 1861–1909)",https://www.artic.edu/iiif/2/005f82e8-fe78-0395-c03f-894a246fb922/full/max/0/default.jpg,Painting,A striking portrayal of a vaquero in the arid landscape.,,['New York'],"{'horse': 'The horse stands firmly beneath the vaquero, well-adapted to the desert terrain and integral to the composition.', 'vaquero': 'The vaquero is depicted wearing a red poncho and wide-brimmed hat, exuding a sense of rugged resilience.'}",Oil on canvas,['Oil'],['American realism'],American,"['vaquero', 'horse']",https://aicurator.blob.core.windows.net/artwork-images/original/ARTIC-005f82e8-fe78-0395-c03f-894a246fb922.jpg,[],"The artwork depicts a Mexican cowboy, or vaquero, wearing a traditional wide-brimmed hat and a red-striped poncho while sitting astride a horse. The background is a barren desert landscape, emphasizing the vast solitude.",ARTIC,"The painting exhibits a realistic style characteristic of Frederic Remington's work, featuring detailed brushwork and a naturalistic color palette. The use of earth tones and strong lines captures the ruggedness of both the vaquero and the harsh terrain. Remington's attention to light and shadow adds depth, complementing the overall composition and creating an immersive sense of place.","['realism', 'naturalism', 'detailed brushwork']",['Canvas'],"[2, 21, 704, 59, 156, 1, 41, 137]","['Realism', 'Naturalism', 'Detailed Brushwork', 'Solitude', 'Resilience', 'Nature', 'Independence', 'Vaquero', 'Horses', 'American Realism']","The artwork explores themes of solitude and resilience, highlighting the intersection of human and nature within the harsh desert environment. It portrays the vaquero as a symbol of strength and independence.","['solitude', 'resilience', 'nature', 'independence']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/ARTIC-005f82e8-fe78-0395-c03f-894a246fb922.jpg,A Mexican Vaquero
1,671ab10630a4d989185cf896,Cuyp,Aelbert,412.0,NGA-6cbae31a-28c0-4c83-a195-121bf277ba20,1620.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-6cbae31a-28c0-4c83-a195-121bf277ba20.jpg,1650.0,1645.0,1691.0,"overall: 68 x 90.2 cm (26 3/4 x 35 1/2 in.)
framed: 91.1 x 112.7 x 5.1 cm (35 7/8 x 44 3/8 x 2 in.)",Aelbert Cuyp,https://api.nga.gov/iiif/6cbae31a-28c0-4c83-a195-121bf277ba20/full/max/0/default.jpg,Painting,Serene pastoral scene with cows by a river.,Cuyp,['Netherlands'],"{'cows': 'A group of cows lying on the grass, their varied colors and positions adding depth to the scene.', 'figures on horseback': 'Two figures sit on horses, one leading a child, symbolizing human presence in nature.'}",Oil on panel,['Oil'],"['Baroque', 'Dutch Golden Age']",Dutch,"['cows', 'figures on horseback', 'river', 'clouds', 'sailboats']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-6cbae31a-28c0-4c83-a195-121bf277ba20.jpg,"['river', 'clouds', 'sailboats']","The painting depicts a tranquil riverside landscape where a group of cows rest peacefully on the grass. In the background, two figures on horseback overlook the scene, beneath an expansive sky with billowing clouds.",NGA,"The artwork features a masterful use of light and shadow, characteristic of Dutch Golden Age painting. Cuyp’s delicate brushwork captures the texture of the cows' hides and the movement of the clouds, while the muted color palette lends a serene, timeless quality. The composition balances diagonal elements with the horizon, directing the viewer's eye through the landscape.","['Dutch Golden Age', 'realism', 'landscape']",['Panel'],"[104, 2, 7, 8, 1, 6, 105, 236, 29, 11, 271, 10]","['Dutch Golden Age', 'Realism', 'Landscape', 'Tranquility', 'Nature', 'Harmony', 'Rural Life', 'Cows', 'Figures On Horseback', 'River', 'Clouds', 'Sailboats', 'Baroque']",The painting reflects themes of tranquility and the harmonious existence of humanity and nature. It evokes the calm and stability of rural life against the backdrop of a vast natural world.,"['tranquility', 'nature', 'harmony', 'rural life']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-6cbae31a-28c0-4c83-a195-121bf277ba20.jpg,River Landscape with Cows
2,671ab10630a4d989185cf909,Fleury,Léon-François-Antoine,1116.0,NGA-79811d62-ab1d-413b-a1ac-7a85cda57a57,1804.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-79811d62-ab1d-413b-a1ac-7a85cda57a57.jpg,1830.0,1830.0,1858.0,"overall: 27.9 x 33 cm (11 x 13 in.)
framed: 38.7 x 48.3 x 5.7 cm (15 1/4 x 19 x 2 1/4 in.)",Léon-François-Antoine Fleury,https://api.nga.gov/iiif/79811d62-ab1d-413b-a1ac-7a85cda57a57/full/max/0/default.jpg,Painting,A serene depiction of an ancient tomb in soft hues.,Fleury,['France'],"{'landscape': 'Gentle rolling hills surround the tomb, painted in earthy tones, adding tranquility and context.', 'tomb': 'A grand circular stone structure, evokes a sense of history, centrally positioned in the landscape.'}",Oil on canvas,['Oil'],['romanticism'],French,"['tomb', 'landscape', 'figure', 'trees', 'sky']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-79811d62-ab1d-413b-a1ac-7a85cda57a57.jpg,"['figure', 'trees', 'sky']","The artwork shows the Tomb of Caecilia Metella, a prominent circular monument set against a serene landscape. Rolling hills and tranquil skies create a peaceful atmosphere around the ancient structure. A lone figure and distant trees add depth and scale to the scene.",NGA,"The painting employs a romantic style, characterized by its gentle brushstrokes and harmonious color palette. Soft earth tones and a muted sky create a calm and nostalgic ambiance, highlighting the historical and timeless nature of the tomb. The blending technique and natural light capture the scene's quiet elegance.","['romanticism', 'landscape', 'realism']",['Canvas'],"[27, 7, 2, 129, 301, 1, 59, 1001, 117, 3, 22]","['Romanticism', 'Landscape', 'Realism', 'History', 'Time', 'Nature', 'Solitude', 'Tomb', 'Figure', 'Trees', 'Sky']","The artwork explores themes of time, history, and nature. It reflects on the enduring presence of historical structures in a changing landscape, emphasizing solitude and timelessness.","['history', 'time', 'nature', 'solitude']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-79811d62-ab1d-413b-a1ac-7a85cda57a57.jpg,The Tomb of Caecilia Metella
3,671ab10630a4d989185cf916,Catlin,George,866.0,NGA-7a687ef4-cc10-4f53-a2e4-2cb0dd22b1d2,1796.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-7a687ef4-cc10-4f53-a2e4-2cb0dd22b1d2.jpg,1869.0,1854.0,1872.0,overall: 43.8 x 61.2 cm (17 1/4 x 24 1/8 in.),George Catlin,https://api.nga.gov/iiif/7a687ef4-cc10-4f53-a2e4-2cb0dd22b1d2/full/max/0/default.jpg,Painting,Expansive and serene landscape of the Pampa.,Catlin,['United States'],"{'grassy_plains': 'The expansive stretches of grass dominate the foreground, adding texture and depth to the scene.', 'mounted_figures': 'A small group of figures on horseback, traveling across the open plains, suggests movement and exploration.', 'sky': 'A dramatic sky filled with warm hues and soft clouds creates a serene yet dynamic atmosphere.'}",Oil on card mounted on paperboard,['Oil'],['American Realism'],American,"['mounted_figures', 'grassy_plains', 'sky', 'hills', 'clouds']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-7a687ef4-cc10-4f53-a2e4-2cb0dd22b1d2.jpg,"['hills', 'clouds']","This painting depicts a vast, lush landscape of the Pampa del Sacramento. A group of mounted figures traverses the grassy plains under a dramatic sky with hues of orange and soft pink clouds. In the background, low hills rise on the horizon, adding depth and perspective.",NGA,"The painting exhibits characteristics of 19th-century American realism, with meticulous attention to detail and a naturalistic portrayal of the landscape. The use of warm earth tones and a balanced composition emphasizes the vastness and tranquility of the scene. The artist's skilled brushstrokes capture the varying textures of grass and clouds, creating a harmonious blend of color and light.","['realism', 'naturalism', 'landscape']",['Card'],"[2, 21, 7, 299, 1, 757, 22, 45, 11, 137]","['Realism', 'Naturalism', 'Landscape', 'Exploration', 'Nature', 'Landscapes', 'Mounted Figures', 'Grassy Plain', 'Sky', 'Hills', 'Clouds', 'American Realism']",The artwork explores themes of exploration and the natural beauty of unspoiled landscapes. It reflects a sense of adventure and the vastness of untamed nature.,"['exploration', 'nature', 'landscapes']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-7a687ef4-cc10-4f53-a2e4-2cb0dd22b1d2.jpg,"Grand Lavoir, Pampa del Sacramento"
4,671ab10630a4d989185cf917,Inness,George,33.0,NGA-7a6e9543-98a0-481f-a9ef-c5abbb0d3103,1825.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-7a6e9543-98a0-481f-a9ef-c5abbb0d3103.jpg,1876.0,1876.0,1894.0,"overall: 65.41 × 97.47 cm (25 3/4 × 38 3/8 in.)
framed: 82.55 × 114.3 × 5.08 cm (32 1/2 × 45 × 2 in.)",George Inness,https://api.nga.gov/iiif/7a6e9543-98a0-481f-a9ef-c5abbb0d3103/full/max/0/default.jpg,Painting,A serene depiction of pastoral life on a lush hillside.,Inness,['United States'],"{'cliffs': 'Distant cliffs meet the sea, creating a striking horizon and adding a sense of place.', 'sheep': 'A flock of sheep meandering along, symbolizing pastoral life and peace.', 'shepherdess': 'Wearing a white hat and a blue skirt, guiding the sheep along a narrow path.', 'trees': 'Lush, detailed trees fill the scene, adding depth and life to the landscape.'}",Oil on canvas,['Oil'],"['Barbizon', 'realism']",American,"['shepherdess', 'sheep', 'trees', 'cliffs', 'cows', 'path', 'sky', 'clouds']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-7a6e9543-98a0-481f-a9ef-c5abbb0d3103.jpg,"['cows', 'path', 'sky', 'clouds']","This artwork depicts a peaceful, rural hillside at Étretat, with a shepherdess guiding her flock of sheep along a winding path. In the background, a wide expanse of landscape unfolds with trees and distant cliffs meeting the sea under a cloudy sky.",NGA,"The painting embodies the characteristics of the Barbizon school, emphasizing realism and natural beauty. Inness employs a gentle color palette with earthy greens, browns, and muted blues. The brushwork is soft and blends harmoniously, creating a dreamy, atmospheric effect. The composition guides the viewer's eye naturally across the sweeping landscape, emphasizing the tranquil, pastoral setting.","['realism', 'Barbizon', 'naturalism']",['Canvas'],"[2, 343, 21, 157, 1, 30, 1624, 283, 3, 206, 236, 97, 22, 11]","['Realism', 'Barbizon', 'Naturalism', 'Pastoral', 'Nature', 'Serenity', 'Shepherdess', 'Sheep', 'Trees', 'Cliffs', 'Cows', 'Path', 'Sky', 'Clouds']","The theme centers around pastoral tranquility and the harmony between humans and nature. It reflects the simplicity and peacefulness of rural life, emphasizing a connection to the natural world.","['pastoral', 'nature', 'serenity']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-7a6e9543-98a0-481f-a9ef-c5abbb0d3103.jpg,Hillside at Étretat
5,671ab10630a4d989185cf91e,de Vlieger,Simon,521.0,NGA-7b291c7b-c0ab-4e88-af6c-31a821a3f8cc,1600.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-7b291c7b-c0ab-4e88-af6c-31a821a3f8cc.jpg,1645.0,1640.0,1653.0,"overall: 36.8 x 58.4 cm (14 1/2 x 23 in.)
framed: 50.2 x 72.4 x 6.7 cm (19 3/4 x 28 1/2 x 2 5/8 in.)",Simon de Vlieger,https://api.nga.gov/iiif/7b291c7b-c0ab-4e88-af6c-31a821a3f8cc/full/max/0/default.jpg,Painting,A serene maritime landscape with dramatic skies.,Vlieger,['Netherlands'],"{'clouds': 'Large, billowy clouds dominate the sky, capturing the last rays of sunlight and emphasizing the vastness of the sky.', 'ships': 'Several large ships are anchored in the estuary, their sails partially unfurled, indicating a quiet moment before departure.'}",Oil on panel,['Oil'],"['Baroque', 'Dutch Golden Age']",Dutch,"['ships', 'clouds', 'small boats', 'wooden posts', 'smoke']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-7b291c7b-c0ab-4e88-af6c-31a821a3f8cc.jpg,"['small boats', 'wooden posts', 'smoke']","The artwork depicts a tranquil estuary at day's end, with a dramatic sky filled with clouds. Several ships are anchored, and small boats are seen in the distance. The light is gentle, suggesting the approach of evening.",NGA,"The painting employs a naturalistic style characteristic of 17th-century Dutch landscape art. The artist uses soft, diffused light to create a serene atmosphere. The composition balances the expansive sky with detailed depictions of ships and boats on the water. The muted color palette enhances the tranquility of the scene, with subtle transitions between light and shadow adding depth and dimension.","['naturalism', 'realism', 'seascape']",['Panel'],"[21, 2, 1219, 8, 1, 301, 232, 11, 1277, 576, 10, 104]","['Naturalism', 'Realism', 'Seascape', 'Tranquility', 'Nature', 'Time', 'Ships', 'Clouds', 'Small Boats', 'Wooden Posts', 'Smoke', 'Baroque', 'Dutch Golden Age']","The artwork explores themes of tranquility and the passage of time, reflected in the calm waters and the gentle transition from day to night. Human interaction with nature is subtly portrayed through the presence of ships.","['tranquility', 'nature', 'time']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-7b291c7b-c0ab-4e88-af6c-31a821a3f8cc.jpg,Estuary at Day's End
6,671ab10630a4d989185cf922,van der Ast,Balthasar,1094.0,NGA-7bcebb1e-489c-4b9a-8773-9cd2bfec09e4,1593.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-7bcebb1e-489c-4b9a-8773-9cd2bfec09e4.jpg,1622.0,1622.0,1657.0,"painted surface: 17.8 x 23.5 cm (7 x 9 1/4 in.)
overall (with additions): 18.4 x 24.4 cm (7 1/4 x 9 5/8 in.)
framed: 38.4 x 43.8 x 3.2 cm (15 1/8 x 17 1/4 x 1 1/4 in.)",Balthasar van der Ast,https://api.nga.gov/iiif/7bcebb1e-489c-4b9a-8773-9cd2bfec09e4/full/max/0/default.jpg,Painting,A vibrant floral display in a rustic basket.,Ast,['Netherlands'],"{'basket': 'A woven basket filled with assorted colorful flowers, serving as the central focal point.', 'flowers': 'A diverse array of flowers, each meticulously detailed, showcasing different colors and textures.', 'fruits': 'Grapes, cherries, and a peach arranged at the base, adding a touch of life and color.', 'seashells': 'A few seashells placed thoughtfully, introducing a subtle maritime element to the composition.'}",Oil on panel,['Oil'],['Baroque'],Dutch,"['basket', 'flowers', 'fruits', 'seashells', 'currants']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-7bcebb1e-489c-4b9a-8773-9cd2bfec09e4.jpg,['currants'],"The painting showcases a basket overflowing with a variety of vivid, exquisitely detailed flowers. Surrounding the basket, a collection of fruits and seashells is carefully arranged, set against a subtle, dark background.",NGA,"This still life painting features delicate and precise brushwork, with an emphasis on intricate floral details and textures. The rich color palette includes deep reds, soft pinks, and lush greens that contrast beautifully with the muted background, enhancing the vibrancy of the main subjects. The composition is balanced, inviting the viewer to appreciate the natural beauty and diversity of the depicted flowers. The use of shading and light highlights the luscious textures of the fruits, lending a lifelike quality to the arrangement. The stylistic elements reflect the Baroque period's fascination with realism and detailed depiction of nature.","['still life', 'realism', 'Baroque']",['Panel'],"[132, 2, 10, 1, 25, 218, 113, 200, 39, 306]","['Still Life', 'Realism', 'Baroque', 'Nature', 'Beauty', 'Abundance', 'Transience', 'Basket', 'Flowers', 'Fruits', 'Shells', 'Currants']","The artwork explores themes of nature's beauty and abundance, capturing the diversity and richness of floral life. It may also reflect the transience of beauty, emphasizing artistic skill in immortalizing ephemeral subjects.","['nature', 'beauty', 'abundance', 'transience']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-7bcebb1e-489c-4b9a-8773-9cd2bfec09e4.jpg,Basket of Flowers
7,671ab10630a4d989185cf92f,Waters,Susan,1082.0,NGA-7ccdfd48-a1ee-49bd-848c-5c01b0599401,1823.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-7ccdfd48-a1ee-49bd-848c-5c01b0599401.jpg,1845.0,1845.0,1900.0,"overall: 111.7 x 88.8 cm (44 x 34 15/16 in.)
framed: 122.5 x 99.4 x 6.3 cm (48 1/4 x 39 1/8 x 2 1/2 in.)",Susan C. Waters,https://api.nga.gov/iiif/7ccdfd48-a1ee-49bd-848c-5c01b0599401/full/max/0/default.jpg,Painting,"Two young boys amidst a serene, verdant landscape.",Waters,['United States'],"{'berries': 'Bright red berries scattered on the grass, enhancing the natural setting.', 'black_cat': 'A black cat lying between the boys, symbolizing companionship.', 'hat': 'A straw hat resting on the ground, adding a casual, pastoral touch.', 'left_boy': 'A boy with a book, dressed in formal attire, suggests studiousness and reflection.', 'right_boy': 'A boy holding an apple, implying simplicity and connection to nature.'}",Oil on canvas,['Oil'],['folk art'],American,"['left_boy', 'right_boy', 'black_cat', 'hat', 'berries', 'shrubs', 'white flowers', 'wooden block']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-7ccdfd48-a1ee-49bd-848c-5c01b0599401.jpg,"['shrubs', 'white flowers', 'wooden block']","The painting depicts two boys seated on grass. One holds a book and the other an apple, with a black cat nestled between them. Surrounding them are lush plants and small red berries.",NGA,"The style is characteristic of American folk art, with a focus on realism and simplicity. The use of earthy tones and detailed brushwork emphasizes the serene, pastoral setting. The flat composition and stylized representation of facial features and clothing reflect the folk tradition, creating a balanced and harmonious aesthetic.","['folk art', 'realism', 'portrait', 'American']",['Canvas'],"[122, 2, 40, 415, 191, 91, 1, 287, 119, 1345, 529, 1616]","['Folk Art', 'Realism', 'Portrait', 'American', 'Childhood', 'Innocence', 'Nature', 'Companionship', 'Left Boy', 'Right Boy', 'Black Cat', 'Hat', 'Berries', 'Shrubs', 'White Flowers', 'Wooden Block']","The artwork explores themes of childhood innocence, companionship, and connection to nature. The serene environment and the presence of natural elements suggest a bond between the boys and the landscape.","['childhood', 'innocence', 'nature', 'companionship']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-7ccdfd48-a1ee-49bd-848c-5c01b0599401.jpg,Brothers
8,671ab10630a4d989185cf931,Cole,Thomas,131.0,NGA-7ce06963-2e5f-4d9e-9a38-3c1b59e80a81,1801.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-7ce06963-2e5f-4d9e-9a38-3c1b59e80a81.jpg,1826.0,1826.0,1848.0,"overall: 64.8 x 90.1 cm (25 1/2 x 35 1/2 in.)
framed: 83.5 x 108.9 x 7 cm (32 7/8 x 42 7/8 x 2 3/4 in.)",Thomas Cole,https://api.nga.gov/iiif/7ce06963-2e5f-4d9e-9a38-3c1b59e80a81/full/max/0/default.jpg,Painting,A serene landscape captures dawn's early light.,Cole,['United States'],"{'mountains': 'The mountains dominate the background, their dark mass contrasted by the soft light of the sunrise.', 'tree': 'A solitary tree stands on the left, its twisted branches and green leaves providing a lively contrast.'}",Oil on canvas,['Oil'],"['Hudson River School', 'American Romanticism']",American,"['mountains', 'tree', 'rocks', 'foliage', 'sky', 'mist']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-7ce06963-2e5f-4d9e-9a38-3c1b59e80a81.jpg,"['rocks', 'foliage', 'sky', 'mist']","The painting depicts a tranquil morning scene in the Catskills. Mountains loom in the background as the sun rises, casting a warm glow over the landscape. A lone tree stands in the foreground, introducing an organic element to the composition.",NGA,"The artwork showcases the Hudson River School style, characterized by detailed landscapes and a focus on natural beauty. The use of light and shadow creates depth, while the warm hues of the sunrise contrast with the cool tones of the mountains. Expertly crafted brushstrokes emphasize the texture of the terrain and foliage, adding realism to the scene.","['Hudson River School', 'landscape', 'realism']",['Canvas'],"[154, 7, 2, 1, 8, 272, 14, 3, 31, 48, 22, 163, 314]","['Hudson River School', 'Landscape', 'Realism', 'Nature', 'Tranquility', 'Sublime', 'Mountains', 'Trees', 'Rocks', 'Foliage', 'Sky', 'Mist', 'American Romanticism']",The painting conveys a theme of natural beauty and tranquility. It captures a moment of peace and the sublime power of the natural world as it transitions from night to day.,"['nature', 'tranquility', 'sublime']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-7ce06963-2e5f-4d9e-9a38-3c1b59e80a81.jpg,Sunrise in the Catskills
9,671ab10630a4d989185cf938,Catlin,George,866.0,NGA-7d903b68-1435-4b80-ab8d-5f8b95b433c8,1796.0,https://aicurator.blob.core.windows.net/artwork-images/compressed/NGA-7d903b68-1435-4b80-ab8d-5f8b95b433c8.jpg,1869.0,1854.0,1872.0,overall: 47.5 x 63 cm (18 11/16 x 24 13/16 in.),George Catlin,https://api.nga.gov/iiif/7d903b68-1435-4b80-ab8d-5f8b95b433c8/full/max/0/default.jpg,Painting,Vibrant depiction of indigenous life along a lush riverside.,Catlin,['United States'],"{'canoe': 'A wooden canoe, carrying a few figures, glides smoothly towards the shore, symbolizing travel and connection.', 'huts': 'Simple straw huts are nestled among the foliage, serving as homes and emphasizing a rustic lifestyle.', 'indigenous_people': 'A group of people stand gathered near simple huts, interacting casually, depicting daily life and community.', 'landscape': 'The lush landscape with tall palm trees and dense greenery forms a serene backdrop, highlighting the natural surroundings.'}",Oil on card mounted on paperboard,['Oil'],"['American Romanticism', 'Realism']",American,"['canoe', 'indigenous_people', 'huts', 'landscape', 'river', 'trees', 'clouds']",https://aicurator.blob.core.windows.net/artwork-images/original/NGA-7d903b68-1435-4b80-ab8d-5f8b95b433c8.jpg,"['river', 'trees', 'clouds']",The painting illustrates a serene riverside scene with a group of indigenous people near huts and dense greenery. A canoe approaches the shore where people gather.,NGA,"The artwork employs a naturalistic style, emphasizing lush green and blue tones to capture the vibrant landscape. Catlin's brushwork is delicate, illustrating detailed foliage and reflections in the water. The composition includes an oval frame focusing on a quiet, harmonious interaction between human figures and nature, creating an idyllic, almost pastoral view of indigenous life. The simplicity and clarity in form accentuate the tranquil atmosphere.","['naturalistic', 'detailed', 'pastoral']",['Card'],"[98, 5, 157, 1707, 1, 30, 486, 574, 607, 7, 29, 3, 11, 314, 2]","['Naturalistic', 'Detailed', 'Pastoral', 'Cultural Interaction', 'Nature', 'Serenity', 'Canoe', 'Indigenous', 'Huts', 'Landscape', 'River', 'Trees', 'Clouds', 'American Romanticism', 'Realism']","The painting explores themes of cultural interaction and coexistence with nature. It reflects a harmonious connection between the landscape and indigenous life, emphasizing serenity and simplicity.","['cultural interaction', 'nature', 'serenity']",https://aicurator.blob.core.windows.net/artwork-images/thumbnails/NGA-7d903b68-1435-4b80-ab8d-5f8b95b433c8.jpg,Painting the Tobos Chief
